Filename,Residue_Code,MOL2_SHA256_Hash,Raw_SMILES,Raw_CID,Raw_ChEBI,Raw_Name,Canon_SMILES,Canon_CID,Canon_ChEBI,Canon_Name,Flat_SMILES,Flat_CID,Flat_ChEBI,Flat_Name
amino12.redq.lib_TRP_sybyl.mol2,TRP,09de6b95f30525e70dcdde0af41743b045a439fdc1bb08aed4908756e98fa469,[NH][C@@H](C[C]1[CH]Nc2ccccc12)[C][O],None,-,Compound_None,[NH][C@H]([C][O])C[C]1[CH]Nc2ccccc21,None,-,Compound_None,[NH]C([C][O])C[C]1[CH]Nc2ccccc21,148603988,-,"2-amino-3-(2,3-dihydro-1H-indol-3-yl)propan-1-ol"
all_prot_nucleic10.lib_GE_sybyl.mol2,GE,b73aa8bed6e1b482d2320defaa88c8c544130487a2718914fd599d6033e4d5ea,[P](=O)([O])OC[C@H]1O[C@@H]([N]2=C3C(=C(O)NC(=N3)N)N=C2)[C@@H]([C@@H]1[O])O,None,-,Compound_None,[P](=O)([O])OC[C@H]1O[C@@H]([N]2=C3C(=C(O)NC(=N3)N)N=C2)[C@@H]([C@@H]1[O])O,None,-,Compound_None,[P](=O)([O])OC[C@H]1O[C@@H]([N]2=C3C(=C(O)NC(=N3)N)N=C2)[C@@H]([C@@H]1[O])O,None,-,Compound_None
amino19.lib_PHE_sybyl.mol2,PHE,2016a9fc36afbc0a3d5a74a5313287f84d7462ebd6a0492b0db75b1d64962cd4,[NH][C@@H](Cc1ccccc1)[C][O],447213,CHEBI:45086,"PHENYLALANINOL, (S)-",[NH][C@H]([C][O])Cc1ccccc1,447213,CHEBI:45086,"PHENYLALANINOL, (S)-",[NH]C([C][O])Cc1ccccc1,76652,-,DL-Phenylalaninol
aminoct19ipq_0.9_pol.lib_CASN_sybyl.mol2,CASN,e1250408fc9c8df7c129ed54aabe1c63ce5ce923f6ca83c0e5b08224c3424fd6,[NH][C@@H](CC(=O)N)[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](CC(N)=O)[C]([O-])[O-],None,-,Compound_None,[NH]C(CC(N)=O)[C]([O-])[O-],None,-,Compound_None
all_nucleic94.nmr.lib_RG_sybyl.mol2,RG,855335c2bb34a8f73270eb4a84eb46922670ba175021d1f6e5897e40986b3adb,[P](=O)([O])OC[C@H]1O[C@@H](N2C=NC3=C2N=C(NC3=O)N)[C@@H]([C@@H]1[O])O,135566260,-,SCHEMBL186043,Nc1nc2c(ncn2[C@@H]2O[C@H](CO[P]([O])=O)[C@@H]([O])[C@H]2O)c(=O)[nH]1,135566260,-,SCHEMBL186043,Nc1nc2c(ncn2C2OC(CO[P]([O])=O)C([O])C2O)c(=O)[nH]1,167300771,-,SCHEMBL24865920
all_aminoPM3.lib_SER_sybyl.mol2,SER,33c44d09291c944de3e276ad4825d4955a67e6e0fb3c0f1f10b779efa9bb818b,[NH][C@@H](CO)[C][O],68294,-,"2-Amino-1,3-propanediol",[NH][C@H]([C][O])CO,68294,-,"2-Amino-1,3-propanediol",[NH]C([C][O])CO,68294,-,"2-Amino-1,3-propanediol"
aminoct19ipq_0.9.lib_CILE_sybyl.mol2,CILE,64499cf7e5147c79cb909b2991140f2b683eb4efca56ddbfa1ba4ec23713b9cd,[NH][C@@H]([C@@H](C)CC)[C]([O-])[O-],None,-,Compound_None,CC[C@H](C)[C@H]([NH])[C]([O-])[O-],None,-,Compound_None,CCC(C)C([NH])[C]([O-])[O-],None,-,Compound_None
amino12.lib_MET_sybyl.mol2,MET,be1477ec92f9e7c959aff2ab9cb9ac8e462aa39bb2f841e434023b27af2e892e,[NH][C@@H](CCSC)[C][O],2724404,-,L-Methioninol,CSCC[C@H]([NH])[C][O],2724404,-,L-Methioninol,CSCCC([NH])[C][O],102901,-,"Methioninol, (+-)-"
amino12.redq.lib_ASH_sybyl.mol2,ASH,0900181ffe5eb5c8cb74266c56d8d693d373608d47d1d4471942628be1e95161,[NH][C@@H](C[C]([O])O)[C][O],None,-,Compound_None,[NH][C@H]([C][O])C[C]([O])O,None,-,Compound_None,[NH]C([C][O])C[C]([O])O,87966505,-,SCHEMBL6262952
nucleic12.ROC-RNA.lib_DA3_sybyl.mol2,DA3,71fb179239f34bfaf059a3a6d6cb4e8f3a1b84d69bcc97272100e53fb5db0c63,[P](=O)([O])OC[C@H]1O[C@@H](N2C=Nc3c(N)ncnc23)C[C@@H]1O,14823978,-,DA DNA 5'OH 3'OH,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO[P]([O])=O)O1,14823978,-,DA DNA 5'OH 3'OH,Nc1ncnc2c1ncn2C1CC(O)C(CO[P]([O])=O)O1,6419581,-,[5-(6-aminopurin-9-yl)-3-hydroxyoxolan-2-yl]methoxy-hydroxy-oxophosphanium
amino15ipq-vac_10.0.lib_LYS_sybyl.mol2,LYS,57e7163979a1129a15ab2afa640aea859decd42915d76b81703634d1c0357fd6,[NH][C@@H](CCCC[NH3+])[C][O],None,-,Compound_None,[NH][C@H]([C][O])CCCC[NH3+],None,-,Compound_None,[NH]C([C][O])CCCC[NH3+],None,-,Compound_None
amino15ipq-vac_10.0.lib_MET_sybyl.mol2,MET,be1477ec92f9e7c959aff2ab9cb9ac8e462aa39bb2f841e434023b27af2e892e,[NH][C@@H](CCSC)[C][O],2724404,-,L-Methioninol,CSCC[C@H]([NH])[C][O],2724404,-,L-Methioninol,CSCCC([NH])[C][O],102901,-,"Methioninol, (+-)-"
RNA_CI.lib_RUN_sybyl.mol2,RUN,b8961c0353a2f261b0533ea4322cb3dfd26ba66f945b2cde2b3aae6ebaf9324b,OC[C@H]1O[C@@H](N2C=CC(=O)NC2=O)[C@@H]([C@@H]1O)O,6029,CHEBI:16704,uridine,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,6029,CHEBI:16704,uridine,O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1,1177,CHEBI:143353,40436-51-9
aminont15ipq-vac_10.0.lib_ACE_sybyl.mol2,ACE,8c3e1e2bddb43a9a0fdc3072e5f0b3d6d87234765781bf38e03633e027e88f7f,C[C][O],702,CHEBI:16236,ethanol,C[C][O],702,CHEBI:16236,ethanol,C[C][O],702,CHEBI:16236,ethanol
aminoct19ipq_0.9.lib_CGLN_sybyl.mol2,CGLN,82b00e1e390ee665217c51bd76111f0f81afbc5f4e970dbc2bf4e6d9025472c9,[NH][C@@H](CCC(=O)N)[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](CCC(N)=O)[C]([O-])[O-],None,-,Compound_None,[NH]C(CCC(N)=O)[C]([O-])[O-],None,-,Compound_None
aminoct12.redq.lib_CHID_sybyl.mol2,CHID,059ed679a249fcced34c852e93289e5a2842fd062630f89c35a9f9f2ee50be44,[NH][C@@H](CC1=CN=CN1)[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](Cc1cnc[nH]1)[C]([O-])[O-],None,-,Compound_None,[NH]C(Cc1cnc[nH]1)[C]([O-])[O-],None,-,Compound_None
aminont19ipq_0.9_pol.lib_NGLY_sybyl.mol2,NGLY,d1aa0a09631e4972af67fc2ea7b1f6725577221194c94269587d61d24d40580e,[NH3+]C[C][O],444693,CHEBI:57603,ethanolaminium(1+),[NH3+]C[C][O],444693,CHEBI:57603,ethanolaminium(1+),[NH3+]C[C][O],444693,CHEBI:57603,ethanolaminium(1+)
nucleic12.lib_DGN_sybyl.mol2,DGN,4387cd319144d4e7bda273600e3f54b9ca33216cf7d73881c0b392d529bca040,OC[C@H]1O[C@@H](N2C=NC3=C2N=C(NC3=O)N)C[C@@H]1O,135398592,CHEBI:17172,2'-deoxyguanosine,Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,135398592,CHEBI:17172,2'-deoxyguanosine,Nc1nc2c(ncn2C2CC(O)C(CO)O2)c(=O)[nH]1,135402018,-,Desoxyguanosine
all_aminont03.lib_NALA_sybyl.mol2,NALA,108bb559bd0d9dd14ee8daf9fc3199c3a674d4294ae610de6a2e1de7f59c4e7c,[NH3+][C@@H](C)[C][O],6992590,CHEBI:85422,(S)-2-aminopropan-1-ol(1+),C[C@H]([NH3+])[C][O],6992590,CHEBI:85422,(S)-2-aminopropan-1-ol(1+),CC([NH3+])[C][O],20558917,CHEBI:195439,DL-2-aminopropan-1-ol
nucleic12.ROC-RNA.lib_A_sybyl.mol2,A,df8683e0551b9d5cdff777d320c639c6d17139854ce390cd5093b21e7e9bf929,[P](=O)([O])OC[C@H]1O[C@@H](N2C=Nc3c(N)ncnc23)[C@@H]([C@@H]1[O])O,6338568,-,SCHEMBL1759116,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P]([O])=O)[C@@H]([O])[C@H]1O,6338568,-,SCHEMBL1759116,Nc1ncnc2c1ncn2C1OC(CO[P]([O])=O)C([O])C1O,14185387,-,SCHEMBL26757874
nucleic10.lib_DGN_sybyl.mol2,DGN,4387cd319144d4e7bda273600e3f54b9ca33216cf7d73881c0b392d529bca040,OC[C@H]1O[C@@H](N2C=NC3=C2N=C(NC3=O)N)C[C@@H]1O,135398592,CHEBI:17172,2'-deoxyguanosine,Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,135398592,CHEBI:17172,2'-deoxyguanosine,Nc1nc2c(ncn2C2CC(O)C(CO)O2)c(=O)[nH]1,135402018,-,Desoxyguanosine
all_modrna08.lib_6AA_sybyl.mol2,6AA,82a4519199fe5ef918dae90572493f123bd9924b253d709e4abc5aa16bcc5cea,[P](=O)([O])OC[C@H]1O[C@H]([C@H](O)[C@@H]1[O])N1C=Nc2c(NC(=O)C)ncnc12,None,-,Compound_None,CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P]([O])=O)[C@@H]([O])[C@H]1O,None,-,Compound_None,CC(=O)Nc1ncnc2c1ncn2C1OC(CO[P]([O])=O)C([O])C1O,None,-,Compound_None
amino19ipq_0.9.lib_HID_sybyl.mol2,HID,361b7c173755d21043bae55ff052bf5a89390b337c19882c77d70294afb3f2e6,[NH][C@@H](C[C]1N[CH][N][CH]1)[C][O],None,-,Compound_None,[NH][C@H]([C][O])C[C]1[CH][N][CH]N1,None,-,Compound_None,[NH]C([C][O])C[C]1[CH][N][CH]N1,134243510,-,SCHEMBL19852909
aminont10.lib_NGLU_sybyl.mol2,NGLU,1ec2c3ded4a1ce7d6f1d953f155bd481d81ba77496e685b8bab6d9e42d74a969,[NH3+][C@@H](CC[C]([O-])[O-])[C][O],None,-,Compound_None,[NH3+][C@H]([C][O])CC[C]([O-])[O-],None,-,Compound_None,[NH3+]C([C][O])CC[C]([O-])[O-],None,-,Compound_None
all_modrna08.lib_MAU_sybyl.mol2,MAU,69bd9eb9dc1c83777c5b41ab6b6f879942ad4a2c1c4d505e0f1be98fd6cb7b5f,P([O])([O])OC[C@H]1O[C@H]([C@H](OC)[C@@H]1[O])[N@@]1[C]([O])N[C]([O])[C]([CH]1)CNC[C]([O-])[O-],None,-,Compound_None,CO[C@@H]1[C@H]([O])[C@@H](COP([O])[O])O[C@H]1N1[CH][C](CNC[C]([O-])[O-])[C]([O])N[C]1[O],None,-,Compound_None,COC1C([O])C(COP([O])[O])OC1N1[CH][C](CNC[C]([O-])[O-])[C]([O])N[C]1[O],None,-,Compound_None
aminont19ipq_0.9_pol.lib_NGLN_sybyl.mol2,NGLN,50714bbcf1833f0af86443229afd61cf748d801920e7dc39c9a8fc86d8008e28,[NH3+][C@@H](CC[C]([O])N)[C][O],None,-,Compound_None,N[C]([O])CC[C@H]([NH3+])[C][O],None,-,Compound_None,N[C]([O])CCC([NH3+])[C][O],None,-,Compound_None
all_aminontfb15.lib_NARG_sybyl.mol2,NARG,d6ec2185d568e3f38e12864ec0cbd8c3ed3e5fd696e747b1734359b84daac856,[NH3+][C@@H](CCCN[C](N)N)[C][O],None,-,Compound_None,N[C](N)NCCC[C@H]([NH3+])[C][O],None,-,Compound_None,N[C](N)NCCCC([NH3+])[C][O],None,-,Compound_None
all_amino94.nmr.lib_TRP_sybyl.mol2,TRP,09de6b95f30525e70dcdde0af41743b045a439fdc1bb08aed4908756e98fa469,[NH][C@@H](C[C]1[CH]Nc2ccccc12)[C][O],None,-,Compound_None,[NH][C@H]([C][O])C[C]1[CH]Nc2ccccc21,None,-,Compound_None,[NH]C([C][O])C[C]1[CH]Nc2ccccc21,148603988,-,"2-amino-3-(2,3-dihydro-1H-indol-3-yl)propan-1-ol"
aminont15ipq_10.0.lib_NASP_sybyl.mol2,NASP,1162cdcaed9b4ac08d0fc04f90e2e790ba6edaf1783c681cae88071686754093,[NH3+][C@@H](C[C]([O-])[O-])[C][O],None,-,Compound_None,[NH3+][C@H]([C][O])C[C]([O-])[O-],None,-,Compound_None,[NH3+]C([C][O])C[C]([O-])[O-],None,-,Compound_None
all_nucleic94.lib_RG_sybyl.mol2,RG,855335c2bb34a8f73270eb4a84eb46922670ba175021d1f6e5897e40986b3adb,[P](=O)([O])OC[C@H]1O[C@@H](N2C=NC3=C2N=C(NC3=O)N)[C@@H]([C@@H]1[O])O,135566260,-,SCHEMBL186043,Nc1nc2c(ncn2[C@@H]2O[C@H](CO[P]([O])=O)[C@@H]([O])[C@H]2O)c(=O)[nH]1,135566260,-,SCHEMBL186043,Nc1nc2c(ncn2C2OC(CO[P]([O])=O)C([O])C2O)c(=O)[nH]1,167300771,-,SCHEMBL24865920
nucleic12.lib_DTN_sybyl.mol2,DTN,f2a147e35756ba55474a9c89ae3985e6338c99e96d5bb704955ba2d803c0cbc1,OC[C@H]1O[C@@H](N2C=C(C)C(=O)NC2=O)C[C@@H]1O,5789,CHEBI:17748,thymidine,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,5789,CHEBI:17748,thymidine,Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,1134,CHEBI:188725,DTXSID20936337
all_nucleic94.lib_RCN_sybyl.mol2,RCN,8c9862599c5482cc16f04c98b13df70c54afd0d8cb2062b4dea50b2c500606a7,OC[C@H]1O[C@@H](N2C=CC(=NC2=O)N)[C@@H]([C@@H]1O)O,6175,CHEBI:17562,cytidine,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,6175,CHEBI:17562,cytidine,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,596,-,688007-26-3
all_prot_nucleic10.lib_U5E_sybyl.mol2,U5E,99db18a2273924fd9a99a4138836b26e3d762ef3fc55bedcf8b7edc36a1e8fb3,OC[C@H]1O[C@@H]([N]2=CC=C(O)NC2=O)[C@@H]([C@@H]1[O])O,23422047,-,"3-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-2-hydroxy-1H-pyrimidin-3-ium-6-one",OC[C@H]1O[C@@H]([N]2=CC=C(O)NC2=O)[C@@H]([C@@H]1[O])O,23422047,-,"3-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-2-hydroxy-1H-pyrimidin-3-ium-6-one",OC[C@H]1O[C@@H]([N]2=CC=C(O)NC2=O)[C@@H]([C@@H]1[O])O,23422047,-,"3-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-2-hydroxy-1H-pyrimidin-3-ium-6-one"
all_amino94ildn.lib_HIE_sybyl.mol2,HIE,8fac418e9202987a92e2c9704ce6811d1a3c22b4c536a64774800314f7632d7a,[NH][C@@H](C[C]1[N][CH]N[CH]1)[C][O],None,-,Compound_None,[NH][C@H]([C][O])C[C]1[CH]N[CH][N]1,None,-,Compound_None,[NH]C([C][O])C[C]1[CH]N[CH][N]1,134243510,-,SCHEMBL19852909
aminoct12.redq.lib_CILE_sybyl.mol2,CILE,64499cf7e5147c79cb909b2991140f2b683eb4efca56ddbfa1ba4ec23713b9cd,[NH][C@@H]([C@@H](C)CC)[C]([O-])[O-],None,-,Compound_None,CC[C@H](C)[C@H]([NH])[C]([O-])[O-],None,-,Compound_None,CCC(C)C([NH])[C]([O-])[O-],None,-,Compound_None
parmBSC0.lib_DG5_sybyl.mol2,DG5,d19346732d86a6e8c026ab022f90a437e348584402562b99cd778c411f580370,OC[C@H]1O[C@@H](N2C=NC3=C2N=C(NC3=O)N)C[C@@H]1[O],135398592,CHEBI:17172,2'-deoxyguanosine,Nc1nc2c(ncn2[C@H]2C[C@H]([O])[C@@H](CO)O2)c(=O)[nH]1,135398592,CHEBI:17172,2'-deoxyguanosine,Nc1nc2c(ncn2C2CC([O])C(CO)O2)c(=O)[nH]1,135402018,-,Desoxyguanosine
all_aminoct94.lib_CHID_sybyl.mol2,CHID,059ed679a249fcced34c852e93289e5a2842fd062630f89c35a9f9f2ee50be44,[NH][C@@H](CC1=CN=CN1)[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](Cc1cnc[nH]1)[C]([O-])[O-],None,-,Compound_None,[NH]C(Cc1cnc[nH]1)[C]([O-])[O-],None,-,Compound_None
nucleic10.lib_A3_sybyl.mol2,A3,160f2699f27b2d1dd51eff0e9264bdcecc8cc0f756be14c0f5f1aae84e66c40f,[P](=O)([O])OC[C@H]1O[C@@H](N2C=Nc3c(N)ncnc23)[C@@H]([C@@H]1O)O,6338568,-,SCHEMBL1759116,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P]([O])=O)[C@@H](O)[C@H]1O,6338568,-,SCHEMBL1759116,Nc1ncnc2c1ncn2C1OC(CO[P]([O])=O)C(O)C1O,14185387,-,SCHEMBL26757874
uni_aminont03.lib_NMET_sybyl.mol2,NMET,d7c4d5f6c2a302ef811cb053ae6e41ef450488efce835d353c3431f9a3a0b6b0,[NH3+][C@@H]([C][C]S[C])[C][O],6994412,CHEBI:195450,(s)-methioninol,[C]S[C][C][C@H]([NH3+])[C][O],6994412,CHEBI:195450,(s)-methioninol,[C]S[C][C]C([NH3+])[C][O],78435777,-,(1-hydroxy-4-methylsulfanylbutan-2-yl)azanium
all_aminoct94ildn.lib_CGLN_sybyl.mol2,CGLN,82b00e1e390ee665217c51bd76111f0f81afbc5f4e970dbc2bf4e6d9025472c9,[NH][C@@H](CCC(=O)N)[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](CCC(N)=O)[C]([O-])[O-],None,-,Compound_None,[NH]C(CCC(N)=O)[C]([O-])[O-],None,-,Compound_None
all_nucleic94.lib_RG3_sybyl.mol2,RG3,f069012f64215335983746d413cb529357d27ca15e8c454882d6a31fccabc783,[P](=O)([O])OC[C@H]1O[C@@H](N2C=NC3=C2N=C(NC3=O)N)[C@@H]([C@@H]1O)O,135566260,-,SCHEMBL186043,Nc1nc2c(ncn2[C@@H]2O[C@H](CO[P]([O])=O)[C@@H](O)[C@H]2O)c(=O)[nH]1,135566260,-,SCHEMBL186043,Nc1nc2c(ncn2C2OC(CO[P]([O])=O)C(O)C2O)c(=O)[nH]1,167300771,-,SCHEMBL24865920
amino19ipq_0.9_pol.lib_GLN_sybyl.mol2,GLN,309b83989a865c45c67b3a43f1b40a9c8cd6428afeb504f1b1484e91db6cafee,[NH][C@@H](CC[C]([O])N)[C][O],None,-,Compound_None,[NH][C@H]([C][O])CC[C](N)[O],None,-,Compound_None,[NH]C([C][O])CC[C](N)[O],None,-,Compound_None
all_modrna08.lib_3MC_sybyl.mol2,3MC,729e52eabb228dc570df2d78360f7d64d84b9001e1ad46947dd87f971d14f464,[P](=O)([O])OC[C@H]1O[C@H]([C@H](O)[C@@H]1[O])N1C(=O)N(C(=N)C=C1)C,None,-,Compound_None,Cn1c(=N)ccn([C@@H]2O[C@H](CO[P]([O])=O)[C@@H]([O])[C@H]2O)c1=O,None,-,Compound_None,Cn1c(=N)ccn(C2OC(CO[P]([O])=O)C([O])C2O)c1=O,None,-,Compound_None
nucleic12.ROC-RNA.lib_C_sybyl.mol2,C,4aab088808261e306290fd739258414d2334e7e527437a9d74c8e99e0f8b1722,[P](=O)([O])OC[C@H]1O[C@@H](N2C=CC(=NC2=O)N)[C@@H]([C@@H]1[O])O,18653297,-,SCHEMBL584613,Nc1ccn([C@@H]2O[C@H](CO[P]([O])=O)[C@@H]([O])[C@H]2O)c(=O)n1,18653297,-,SCHEMBL584613,Nc1ccn(C2OC(CO[P]([O])=O)C([O])C2O)c(=O)n1,21988979,-,"[5-(4-amino-2-oxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxy-oxophosphanium"
atomic_ions.lib_PT_sybyl.mol2,PT,117a957fcacaa0834804ee559eee475415ecc8ffb59b941a6fc759aeeb4f81cd,P,24404,CHEBI:30278,PHOSPHINE,P,24404,CHEBI:30278,PHOSPHINE,P,24404,CHEBI:30278,PHOSPHINE
aminont19ipq_0.9.lib_NGLU_sybyl.mol2,NGLU,1ec2c3ded4a1ce7d6f1d953f155bd481d81ba77496e685b8bab6d9e42d74a969,[NH3+][C@@H](CC[C]([O-])[O-])[C][O],None,-,Compound_None,[NH3+][C@H]([C][O])CC[C]([O-])[O-],None,-,Compound_None,[NH3+]C([C][O])CC[C]([O-])[O-],None,-,Compound_None
aminont19ipq_0.9_vac.lib_NTRP_sybyl.mol2,NTRP,b1b9a14245e48ee0f5c158ef8b465d9f699f36e27c3bda53c6cdbf110e38bdbc,[NH3+][C@@H](C[C]1[CH]Nc2ccccc12)[C][O],None,-,Compound_None,[NH3+][C@H]([C][O])C[C]1[CH]Nc2ccccc21,None,-,Compound_None,[NH3+]C([C][O])C[C]1[CH]Nc2ccccc21,None,-,Compound_None
all_modrna08.lib_26A_sybyl.mol2,26A,532eeb778dc2a8b38fae8021523782c9e3dfba6fd8ec674716afc289d7aaa79f,[P](=O)([O])OC[C@H]1O[C@H]([C@H](O)[C@@H]1[O])N1C=Nc2c(NC(=O)N[C@@H]([C@H](CC)O)[C]([O-])[O-])nc(nc12)SC,None,-,Compound_None,CC[C@H](O)[C@H](NC(=O)Nc1nc(SC)nc2c1ncn2[C@@H]1O[C@H](CO[P]([O])=O)[C@@H]([O])[C@H]1O)[C]([O-])[O-],None,-,Compound_None,CCC(O)C(NC(=O)Nc1nc(SC)nc2c1ncn2C1OC(CO[P]([O])=O)C([O])C1O)[C]([O-])[O-],None,-,Compound_None
all_amino94.nmr.lib_GLN_sybyl.mol2,GLN,309b83989a865c45c67b3a43f1b40a9c8cd6428afeb504f1b1484e91db6cafee,[NH][C@@H](CC[C]([O])N)[C][O],None,-,Compound_None,[NH][C@H]([C][O])CC[C](N)[O],None,-,Compound_None,[NH]C([C][O])CC[C](N)[O],None,-,Compound_None
all_amino03.lib_MET_sybyl.mol2,MET,be1477ec92f9e7c959aff2ab9cb9ac8e462aa39bb2f841e434023b27af2e892e,[NH][C@@H](CCSC)[C][O],2724404,-,L-Methioninol,CSCC[C@H]([NH])[C][O],2724404,-,L-Methioninol,CSCCC([NH])[C][O],102901,-,"Methioninol, (+-)-"
aminoct14ipq.lib_CALA_sybyl.mol2,CALA,8fbcad6b08ae6774f1044a0e1b8aa26a9b9ac12f537e071351e8699a00bc91be,[NH][C@@H](C)[C]([O-])[O-],None,-,Compound_None,C[C@H]([NH])[C]([O-])[O-],None,-,Compound_None,CC([NH])[C]([O-])[O-],None,-,Compound_None
aminont14ipq.lib_NHIE_sybyl.mol2,NHIE,4350c6e2e1d47bea902f82012462849ab3c182915b5e945754567b958b0f8d15,[NH3+][C@@H](C[C]1[N][CH]N[CH]1)[C][O],None,-,Compound_None,[NH3+][C@H]([C][O])C[C]1[CH]N[CH][N]1,None,-,Compound_None,[NH3+]C([C][O])C[C]1[CH]N[CH][N]1,None,-,Compound_None
nab.lib_GN_sybyl.mol2,GN,8113083551e2d598910c25bd35e6c7a33cfe1b518bc08e42bbf5314c2f3679a6,OC[C@H]1O[C@@H](N2C=NC3=C2N=C(NC3=O)N)[C@@H]([C@@H]1O)O,135398635,CHEBI:16750,guanosine,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,135398635,CHEBI:16750,guanosine,Nc1nc2c(ncn2C2OC(CO)C(O)C2O)c(=O)[nH]1,135402034,CHEBI:181418,"2-amino-9-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1H-purin-6-one"
amino10.lib_PRO_sybyl.mol2,PRO,7eb808d44180a66db4b58b01a9ff475a9534c6f327227a262d7f01971c9f3750,[N]1CCC[C@H]1[C][O],640091,-,L-Prolinol,[O][C][C@@H]1CCC[N]1,640091,-,L-Prolinol,[O][C]C1CCC[N]1,90908,CHEBI:59652,pyrrolidin-2-ylmethanol
uni_aminont03.lib_NLYS_sybyl.mol2,NLYS,e0eeae20cf338e28ecc3f773ff85617e42729f3d884648c69e0641d13e00c360,[NH3+][C@@H]([C][C][C][C][NH3+])[C][O],86314559,-,[(2S)-6-azaniumyl-1-hydroxyhexan-2-yl]azanium,[NH3+][C][C][C][C][C@H]([NH3+])[C][O],86314559,-,[(2S)-6-azaniumyl-1-hydroxyhexan-2-yl]azanium,[NH3+][C][C][C][C]C([NH3+])[C][O],None,-,Compound_None
nab.lib_DG5_sybyl.mol2,DG5,d19346732d86a6e8c026ab022f90a437e348584402562b99cd778c411f580370,OC[C@H]1O[C@@H](N2C=NC3=C2N=C(NC3=O)N)C[C@@H]1[O],135398592,CHEBI:17172,2'-deoxyguanosine,Nc1nc2c(ncn2[C@H]2C[C@H]([O])[C@@H](CO)O2)c(=O)[nH]1,135398592,CHEBI:17172,2'-deoxyguanosine,Nc1nc2c(ncn2C2CC([O])C(CO)O2)c(=O)[nH]1,135402018,-,Desoxyguanosine
amberdyes.lib_E1N_sybyl.mol2,E1N,543f16cedb0050825a6ecbbd6c491d274a4b3586ec028f6790b675a5dac2eaa0,[C@@H](CS[C@@H]1C[C]([O])N([C]1[O])CCCCC[NH])([NH3+])[C][O],None,-,Compound_None,[NH]CCCCCN1[C]([O])C[C@@H](SC[C@H]([NH3+])[C][O])[C]1[O],None,-,Compound_None,[NH]CCCCCN1[C]([O])CC(SCC([NH3+])[C][O])[C]1[O],None,-,Compound_None
amino12.redq.lib_HID_sybyl.mol2,HID,361b7c173755d21043bae55ff052bf5a89390b337c19882c77d70294afb3f2e6,[NH][C@@H](C[C]1N[CH][N][CH]1)[C][O],None,-,Compound_None,[NH][C@H]([C][O])C[C]1[CH][N][CH]N1,None,-,Compound_None,[NH]C([C][O])C[C]1[CH][N][CH]N1,134243510,-,SCHEMBL19852909
all_amino94.nmr.lib_ALA_sybyl.mol2,ALA,f58096c3351af72f22fdefac0c70bd8f2ae5b3dc590fbde80234e9ee9cf86c58,[NH][C@@H](C)[C][O],80307,CHEBI:78502,L-Alaninol,C[C@H]([NH])[C][O],80307,CHEBI:78502,L-Alaninol,CC([NH])[C][O],5126,CHEBI:195477,DL-Alaninol
aminoct19ipq_0.9.lib_CLEU_sybyl.mol2,CLEU,87bf01373710f53107a8157acb96aed328d359d9a51c171b75cd88fdd2e7ab14,[NH][C@@H](CC(C)C)[C]([O-])[O-],None,-,Compound_None,CC(C)C[C@H]([NH])[C]([O-])[O-],None,-,Compound_None,CC(C)CC([NH])[C]([O-])[O-],None,-,Compound_None
aminoct15ipq-vac_10.0.lib_CHID_sybyl.mol2,CHID,059ed679a249fcced34c852e93289e5a2842fd062630f89c35a9f9f2ee50be44,[NH][C@@H](CC1=CN=CN1)[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](Cc1cnc[nH]1)[C]([O-])[O-],None,-,Compound_None,[NH]C(Cc1cnc[nH]1)[C]([O-])[O-],None,-,Compound_None
